Zumbrota Met station data (in degrees Celcius and mm/d)
tmax 1
tmin 1
precip 1
###########################################
1938	5	12	0	0	0	18.3333333333333	-1.11111111111111	0
1938	5	13	0	0	0	17.7777777777778	2.22222222222222	0
1938	5	14	0	0	0	19.4444444444444	5.55555555555556	4.318
1938	5	15	0	0	0	20	6.11111111111111	0
1938	5	16	0	0	0	21.6666666666667	2.77777777777778	0
1938	5	17	0	0	0	20	10.5555555555556	17.78
1938	5	18	0	0	0	22.7777777777778	10	17.018
1938	5	19	0	0	0	16.1111111111111	10	17.272
1938	5	20	0	0	0	15.5555555555556	8.33333333333333	0
1938	5	21	0	0	0	19.4444444444444	4.44444444444444	0
1938	5	22	0	0	0	23.3333333333333	6.11111111111111	0
1938	5	23	0	0	0	21.6666666666667	10.5555555555556	0
1938	5	24	0	0	0	14.4444444444444	1.11111111111111	0
1938	5	25	0	0	0	18.3333333333333	9.44444444444444	12.954
1938	5	26	0	0	0	21.1111111111111	15.5555555555556	0
1938	5	27	0	0	0	23.3333333333333	13.8888888888889	20.066
1938	5	28	0	0	0	22.7777777777778	14.4444444444444	0
1938	5	29	0	0	0	26.1111111111111	12.2222222222222	0
1938	5	30	0	0	0	26.6666666666667	12.7777777777778	0
1938	5	31	0	0	0	26.6666666666667	15	5.842
1938	6	1	0	0	0	23.3333333333333	16.1111111111111	25.4
1938	6	2	0	0	0	24.4444444444444	9.44444444444444	0
1938	6	3	0	0	0	22.7777777777778	11.6666666666667	4.572
1938	6	4	0	0	0	21.1111111111111	11.6666666666667	0
1938	6	5	0	0	0	26.6666666666667	9.44444444444444	0
1938	6	6	0	0	0	24.4444444444444	12.2222222222222	1.27
1938	6	7	0	0	0	19.4444444444444	6.11111111111111	0
1938	6	8	0	0	0	22.7777777777778	5	0
1938	6	9	0	0	0	26.1111111111111	11.1111111111111	0
1938	6	10	0	0	0	26.6666666666667	13.8888888888889	36.83
1938	6	11	0	0	0	20	10.5555555555556	0
1938	6	12	0	0	0	24.4444444444444	9.44444444444444	0
1938	6	13	0	0	0	23.8888888888889	9.44444444444444	0
1938	6	14	0	0	0	30	10	14.478
1938	6	15	0	0	0	27.2222222222222	14.4444444444444	1.524
1938	6	16	0	0	0	17.2222222222222	11.6666666666667	0
1938	6	17	0	0	0	23.8888888888889	8.88888888888889	0
1938	6	18	0	0	0	26.6666666666667	8.33333333333333	0
1938	6	19	0	0	0	27.2222222222222	10	0
1938	6	20	0	0	0	28.8888888888889	12.2222222222222	0
1938	6	21	0	0	0	31.6666666666667	14.4444444444444	0
1938	6	22	0	0	0	31.1111111111111	18.3333333333333	18.796
1938	6	23	0	0	0	32.2222222222222	18.3333333333333	0.254
1938	6	24	0	0	0	30	17.2222222222222	0
1938	6	25	0	0	0	26.1111111111111	15	23.368
1938	6	26	0	0	0	22.2222222222222	11.1111111111111	0
1938	6	27	0	0	0	22.7777777777778	8.33333333333333	0
1938	6	28	0	0	0	23.3333333333333	9.44444444444444	0
1938	6	29	0	0	0	20	12.7777777777778	0
1938	6	30	0	0	0	24.4444444444444	16.6666666666667	9.652
1938	7	1	0	0	0	25	19.4444444444444	0
1938	7	2	0	0	0	28.8888888888889	19.4444444444444	0
1938	7	3	0	0	0	27.2222222222222	17.7777777777778	0
1938	7	4	0	0	0	30.5555555555556	17.7777777777778	20.32
1938	7	5	0	0	0	30.5555555555556	18.8888888888889	0.508
1938	7	6	0	0	0	28.8888888888889	20	8.128
1938	7	7	0	0	0	26.6666666666667	18.8888888888889	0.254
1938	7	8	0	0	0	28.3333333333333	16.6666666666667	0
1938	7	9	0	0	0	28.8888888888889	15	0
1938	7	10	0	0	0	30	14.4444444444444	25.4
1938	7	11	0	0	0	30	15.5555555555556	0
1938	7	12	0	0	0	33.8888888888889	17.7777777777778	0
1938	7	13	0	0	0	32.2222222222222	24.4444444444444	10.668
1938	7	14	0	0	0	25	11.1111111111111	0
1938	7	15	0	0	0	26.6666666666667	11.6666666666667	0
1938	7	16	0	0	0	27.2222222222222	17.2222222222222	0
1938	7	17	0	0	0	28.3333333333333	11.1111111111111	0
1938	7	18	0	0	0	32.2222222222222	12.2222222222222	0
1938	7	19	0	0	0	30	18.8888888888889	0
1938	7	20	0	0	0	27.2222222222222	12.2222222222222	0
1938	7	21	0	0	0	27.7777777777778	15	0
1938	7	22	0	0	0	26.1111111111111	13.3333333333333	2.032
1938	7	23	0	0	0	27.2222222222222	9.44444444444444	0
1938	7	24	0	0	0	30	15	0
1938	7	25	0	0	0	30	17.7777777777778	8.128
1938	7	26	0	0	0	25	12.7777777777778	0
1938	7	27	0	0	0	28.3333333333333	17.7777777777778	0
1938	7	28	0	0	0	27.7777777777778	12.2222222222222	0
1938	7	29	0	0	0	31.6666666666667	16.1111111111111	0
1938	7	30	0	0	0	26.6666666666667	18.3333333333333	27.432
1938	7	31	0	0	0	27.7777777777778	16.6666666666667	18.034
1938	8	1	0	0	0	33.8888888888889	16.6666666666667	0
1938	8	2	0	0	0	33.3333333333333	18.3333333333333	0
1938	8	3	0	0	0	31.1111111111111	22.7777777777778	0
1938	8	4	0	0	0	30.5555555555556	11.1111111111111	0
1938	8	5	0	0	0	29.4444444444444	15	13.97
1938	8	6	0	0	0	31.1111111111111	18.8888888888889	0
1938	8	7	0	0	0	27.7777777777778	18.8888888888889	2.032
1938	8	8	0	0	0	29.4444444444444	20.5555555555556	2.54
1938	8	9	0	0	0	29.4444444444444	21.6666666666667	0
1938	8	10	0	0	0	27.7777777777778	23.8888888888889	0.762
